name;type;city;district;address;rent_office;rent_retail;rent_warehouse;service_charge;cost_parking_surface;cost_parking_underground;min_space_to_let;min_lease;add_on_factor;building_status;building_class;total_net_space;total_gross_space;completion_date;ground_floors;floor_plate;no_surface_parking;no_underground_parking;parking_ratio;sprinklers;access_control;computer_cabling;switchboard;smoke_detectors;suspended_ceiling;openable_windows;partition_walls;backup_power_supply;telephone_cabling;power_cabling;air_conditioning;raised_floor;carpeting;fibre_optic_connections;BMS;remobile_id;remobile_url;remobile_pic_url.big;lease;Kraków;;ul. Zielińskiego gen. Bohdana 3;13.50 € / m2;;;16.00 zł / m2;;;375 m2;60 months;;under construction;;8 456 m2;;7 2018;5 (ground floor included);2 130 m2;7;148;1 per 62 m2;False;True;True;False;True;True;True;False;False;True;True;True;True;True;False;True;2217;http://www.remobile.pl/en/offices/krakow/big,2217#3a4bc864;http://www.remobile.pl/images/galeria/2217/zrodlowy-1.jpg;
Business Garden II (Podnajem);sublease;Warszawa;ochota;ul. Żwirki i Wigury 18 B;9.00 € / m2;;;18.00 zł / m2;;90.54 € / place;;12 months;4.68 %;existing;;;;7 2016;7 (ground floor included);;;;;False;True;False;False;True;False;True;True;False;False;True;True;True;True;True;True;1999;http://www.remobile.pl/en/offices/warszawa-ochota/business-garden-ii-podnajem,1999#3a4bc864;http://www.remobile.pl/images/galeria/1999/zrodlowy-1.png;
Business Garden III;lease;Warszawa;wlochy;ul. Żwirki i Wigury 16 b;14.50 € / m2;;;16.00 zł / m2;;90.00 € / place;610 m2;60 months;3.78 %;existing;;10 686 m2;;I 2017;7 (ground floor included);1 719 - 1 767 m2;0;;1 per 52 m2;False;True;False;False;True;False;True;True;False;False;True;True;True;True;True;True;1022;http://www.remobile.pl/en/offices/warszawa-wlochy/business-garden-iii,1022#3a4bc864;http://www.remobile.pl/images/galeria/1022/biuro-business_garden_iii-1org.jpg;
Business Garden IV;lease;Warszawa;wlochy;ul. Żwirki i Wigury 16 c;14.50 € / m2;;;16.00 zł / m2;;90.00 € / place;691 m2;60 months;3.03 %;existing;;13 843 m2;;I 2017;7 (ground floor included);2 052 - 2 099 m2;0;209;1 per 52 m2;False;True;False;False;True;False;True;True;False;False;True;True;True;True;True;True;1023;http://www.remobile.pl/en/offices/warszawa-wlochy/business-garden-iv,1023#3a4bc864;http://www.remobile.pl/images/galeria/1023/biuro-business_garden_iv-1org.jpg;
Business Garden Poznań 1;lease;Poznań;;ul. Marcelińska 6;13.75 € / m2;;;16.00 zł / m2;;70.00 € / place;845 m2;60 months;3.33 %;existing;;15 179 m2;;I 2015;6 (ground floor included);2 585 m2;0;306;1 per 50 m2;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;1009;http://www.remobile.pl/en/offices/poznan/business-garden-poznan-1,1009#3a4bc864;http://www.remobile.pl/images/galeria/1009/biuro-business_garden_poznan_1-1org.jpg;
Business Garden Poznań 2;lease;Poznań;;ul. Marcelińska;13.75 € / m2;;;16.00 zł / m2;;70.00 € / place;905 m2;60 months;4.05 %;existing;;6 645 m2;;I 2015;6 (ground floor included);1 135 m2;0;135;1 per 50 m2;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;1010;http://www.remobile.pl/en/offices/poznan/business-garden-poznan-2,1010#3a4bc864;http://www.remobile.pl/images/galeria/1010/biuro-business_garden_poznan_2-1org.jpg;
Business Garden Poznań 3;lease;Poznań;;ul. Marcelińska;13.75 € / m2;;;16.00 zł / m2;;70.00 € / place;840 m2;60 months;2.83 %;existing;;9 382 m2;;I 2015;6 (ground floor included);1 591 m2;0;189;1 per 50 m2;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;1012;http://www.remobile.pl/en/offices/poznan/business-garden-poznan-3,1012#3a4bc864;http://www.remobile.pl/images/galeria/1012/biuro-business_garden_poznan_3-1org.jpg;
Business Garden V;lease;Warszawa;wlochy;ul. Żwirki i Wigury 16 a;14.50 € / m2;;;16.00 zł / m2;;90.00 € / place;300 m2;60 months;3.79 %;existing;;9 689 m2;;I 2017;6 (ground floor included);1 633 m2;0;168;1 per 60 m2;False;True;False;True;True;True;True;True;False;False;True;True;True;True;True;True;1025;http://www.remobile.pl/en/offices/warszawa-wlochy/business-garden-v,1025#3a4bc864;http://www.remobile.pl/images/galeria/1025/biuro-business_garden_v-1org.jpg;
Business Garden VI;lease;Warszawa;wlochy;ul. Żwirki i Wigury 16;14.50 € / m2;;;16.00 zł / m2;;90.00 € / place;1 025 m2;60 months;3.11 %;existing;;14 883 m2;;;7 (ground floor included);2 249 m2;0;244;1 per 60 m2;False;True;False;False;True;True;True;True;False;False;True;True;False;True;True;True;1026;http://www.remobile.pl/en/offices/warszawa-wlochy/business-garden-vi,1026#3a4bc864;http://www.remobile.pl/images/galeria/1026/biuro-business_garden_vi-1org.jpg;
Business Garden VII;lease;Warszawa;wlochy;ul. Żwirki i Wigury 14;14.50 € / m2;;;16.00 zł / m2;;90.00 € / place;368 m2;60 months;3.28 %;existing;;5 811 m2;;I 2017;7 (ground floor included);845 m2;0;96;1 per 60 m2;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;1027;http://www.remobile.pl/en/offices/warszawa-wlochy/business-garden-vii,1027#3a4bc864;http://www.remobile.pl/images/galeria/1027/biuro-business_garden_vii-1org.jpg;
Business Garden Wrocław;lease;Wrocław;;ul. Legnicka;14.20 € / m2;;;16.00 zł / m2;;75.00 € / place;;60 months;2.60 - 3.20 %;existing;;36 600 m2;;12 2016;6 (ground floor included);1 800 - 4 500 m2;0;626;1 per 60 m2;False;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;1220;http://www.remobile.pl/en/offices/wroclaw/business-garden-wroclaw,1220#3a4bc864;http://www.remobile.pl/images/galeria/1220/biuro-business_garden_wroclaw-1org.jpg;
Business Garden Wrocław II Phase;lease;Wrocław;;ul. Legnicka 48;14.20 € / m2;;;16.00 zł / m2;;75.00 € / place;;60 months;;construction permit;;79 000 m2;;IV 2019;6 (ground floor included);1 800 m2;153;962;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2262;http://www.remobile.pl/en/offices/wroclaw/business-garden-wroclaw-ii-phase,2262#3a4bc864;http://www.remobile.pl/images/galeria/2262/zrodlowy-1.jpg;
Business House Gdańska 47/49;lease;Łódź;;ul. Gdańska 47;34.00 - 39.00 zł / m2;;;15.00 zł / m2;120.00 zł / place;0.00 zł / place;16 m2;36 months;3.00 %;existing;;4 288 m2;;3 2008;5 (ground floor included);140 - 860 m2;210;0;1 per 70 m2;False;True;True;False;False;True;True;True;False;True;True;True;False;True;False;False;525;http://www.remobile.pl/en/offices/lodz/business-house-gdanska-4749,525#3a4bc864;http://www.remobile.pl/images/galeria/525/biuro-business_house_gdanska_4749-1org.jpg;
Business House Żeligowskiego 4/6;lease;Łódź;;ul. Żeligowskiego gen. Lucjana;36.00 zł / m2;;;15.00 zł / m2;120.00 zł / place;0.00 zł / place;;36 months;;construction permit;;2 175 m2;;9 2018;4 (ground floor included);370 m2;120;0;;False;False;True;False;True;False;True;False;True;True;True;True;False;True;True;False;1597;http://www.remobile.pl/en/offices/lodz/business-house-zeligowskiego-46,1597#3a4bc864;http://www.remobile.pl/images/galeria/1597/zrodlowy-1.jpg;
Business House Żeligowskiego 8/10;lease;Łódź;;ul. Żeligowskiego gen. Lucjana 8;36.00 - 38.00 zł / m2;;;15.00 zł / m2;60.00 - 120.00 zł / place;0.00 zł / place;95 m2;36 months;4.50 - 5.00 %;existing;;8 044 m2;;2008;8 (ground floor included);355 m2;106;0;1 per 70 m2;False;False;True;False;True;True;True;False;False;True;True;True;False;False;True;False;508;http://www.remobile.pl/en/offices/lodz/business-house-zeligowskiego-810,508#3a4bc864;http://www.remobile.pl/images/galeria/508/biuro-business_house_zeligowskiego_810-1org.jpg;
Business Park Grunwald;lease;Poznań;;ul. Kamiennogórska 22;13.00 € / m2;;;15.00 zł / m2;25.00 € / place;;24 m2;60 months;12.00 %;under construction;;;;1 2018;3 (ground floor included);;50;0;;False;True;True;False;False;True;True;True;False;True;True;True;True;False;False;False;2325;http://www.remobile.pl/en/offices/poznan/business-park-grunwald,2325#3a4bc864;http://www.remobile.pl/images/galeria/2325/zrodlowy-1.png;
Business Polonia;lease;Olsztyn;;ul. Pieniężnego Seweryna 16;10.00 € / m2;;;10.00 zł / m2;;;63 m2;36 months;;existing;;;;I 2009;2 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1581;http://www.remobile.pl/en/offices/olsztyn/business-polonia,1581#3a4bc864;http://www.remobile.pl/images/galeria/1581/zrodlowy-1.jpg;
Bytom Square;lease;Bytom;;ul. Wrocławska 32;33.00 zł / m2;;;11.00 zł / m2;75.00 zł / place;;14 m2;12 months;7.00 %;existing;;7 500 m2;;10 2016;4 (ground floor included);1 470 - 1 900 m2;250;0;;False;True;True;False;True;True;True;True;False;True;True;True;False;True;True;False;1845;http://www.remobile.pl/en/offices/bytom/bytom-square,1845#3a4bc864;http://www.remobile.pl/images/galeria/1845/zrodlowy-1.jpg;
Błękitna Wstęga;lease;Opole;;ul. Horoszkiewicza Romana 6;36.00 zł / m2;;;10.00 zł / m2;;;;;;existing;;;;2003;2 (ground floor included);2 500 m2;;0;;False;True;True;False;True;True;False;True;False;True;True;True;False;True;True;False;1755;http://www.remobile.pl/en/offices/opole/blekitna-wstega,1755#3a4bc864;http://www.remobile.pl/images/galeria/1755/zrodlowy-1.jpg;
Błękitny Wieżowiec;lease;Warszawa;srodmiescie;Plac Bankowy 2;17.50 € / m2;;;22.00 zł / m2;;200.00 € / place;360 m2;36 months;6.00 - 15.00 %;existing;;22 341 m2;;1991;24 (ground floor included);655 m2;10;29;;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;188;http://www.remobile.pl/en/offices/warszawa-srodmiescie/blekitny-wiezowiec,188#3a4bc864;http://www.remobile.pl/images/galeria/188/biuro-blekitny_wiezowiec-1org.jpg;
C12a (PRE-LET);lease;Warszawa;wola;ul. Ciołka Erazma 12 a;12.00 € / m2;;;16.00 zł / m2;200.00 zł / place;280.00 zł / place;500 m2;60 months;5.77 %;construction permit;;7 500 m2;;;6 (ground floor included);1 500 m2;94;110;1 per 35 m2;False;True;False;False;True;True;True;False;False;False;False;True;True;False;True;False;1201;http://www.remobile.pl/en/offices/warszawa-wola/c12a-pre-let,1201#3a4bc864;http://www.remobile.pl/images/galeria/1201/biuro-c12a_pre-let-1org.jpg;
C200 Office;lease;Gdańsk;;ul. Marynarki Polskiej 163;48.00 - 50.00 zł / m2;;;16.00 zł / m2;150.00 zł / place;170.00 zł / place;;;;existing;;17 600 m2;;3 2016;7 (ground floor included);1 489 - 5 300 m2;;;1 per 44 m2;False;False;True;False;True;True;True;True;True;True;True;True;True;True;True;True;2329;http://www.remobile.pl/en/offices/gdansk/c200-office,2329#3a4bc864;http://www.remobile.pl/images/galeria/2329/zrodlowy-1.png;
Carbon Tower;lease;Wrocław;;ul. Robotnicza 92;13.50 - 14.50 € / m2;;;14.50 zł / m2;;75.00 € / place;300 m2;60 months;5.09 %;under construction;;17 672 m2;;IV 2018;16 (ground floor included);1 466 m2;0;377;1 per 50 m2;False;True;True;False;False;True;False;True;False;True;True;False;True;True;False;True;2263;http://www.remobile.pl/en/offices/wroclaw/carbon-tower,2263#3a4bc864;http://www.remobile.pl/images/galeria/2263/zrodlowy-1.jpg;
Carpathia Office House;lease;Warszawa;srodmiescie;ul. Cicha 8;20.50 € / m2;;;19.00 zł / m2;;130.00 € / place;150 m2;60 months;6.50 %;existing;;3 892 m2;;1 2015;7 (ground floor included);840 m2;0;40;1 per 118 m2;False;True;True;False;True;True;True;True;False;True;True;True;True;True;True;True;1098;http://www.remobile.pl/en/offices/warszawa-srodmiescie/carpathia-office-house,1098#3a4bc864;http://www.remobile.pl/images/galeria/1098/biuro-carpathia_office_house-1org.jpg;
Carpathia Office House (podnajem);sublease;Warszawa;srodmiescie;ul. Cicha 8 a;;;;19.00 zł / m2;;130.00 € / place;391 m2;60 months;6.50 %;existing;;3 892 m2;;I 2015;7 (ground floor included);840 m2;;40;1 per 118 m2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2403;http://www.remobile.pl/en/offices/warszawa-srodmiescie/carpathia-office-house-podnajem,2403#3a4bc864;http://www.remobile.pl/images/galeria/2403/zrodlowy-1.jpg;
Catalina Office Center;lease;Warszawa;mokotow;Aleja Wyścigowa 6;12.50 - 13.50 € / m2;;;18.98 zł / m2;;85.00 - 120.00 € / place;400 m2;36 months;3.51 %;existing;;14 200 m2;;12 2009;10 (ground floor included);1 575 m2;66;151;1 per 60 m2;False;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;254;http://www.remobile.pl/en/offices/warszawa-mokotow/catalina-office-center,254#3a4bc864;http://www.remobile.pl/images/galeria/254/biuro-catalina_office_center-1org.jpg;
CEDET;lease;Warszawa;srodmiescie;ul. Krucza 50;21.50 - 22.00 € / m2;;;17.50 zł / m2;;200.00 € / place;536 m2;60 months;6.63 %;under construction;;15 266 m2;;II 2018;7 (ground floor included);2 846 m2;;144;1 per 140 m2;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;1541;http://www.remobile.pl/en/offices/warszawa-srodmiescie/cedet,1541#3a4bc864;http://www.remobile.pl/images/galeria/1541/zrodlowy-1.png;
Center Office Czechowska;lease;Lublin;;ul. Czechowska 19;48.00 zł / m2;;;5.00 - 15.00 zł / m2;;;;;10.00 %;existing;;2 100 m2;;4 2017;3 (ground floor included);;100;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2185;http://www.remobile.pl/en/offices/lublin/center-office-czechowska,2185#3a4bc864;http://www.remobile.pl/images/galeria/2185/zrodlowy-1.jpg;
Central Point (CBD ONE);lease;Warszawa;srodmiescie;ul. Świętokrzyska;;;;;;;;;;under construction;;18 000 m2;;II 2020;22 (ground floor included);930 m2;0;83;1 per 216 m2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1996;http://www.remobile.pl/en/offices/warszawa-srodmiescie/central-point-cbd-one,1996#3a4bc864;http://www.remobile.pl/images/galeria/1996/zrodlowy-1.png;
Central Tower (d. Orco Tower);lease;Warszawa;srodmiescie;Aleje Jerozolimskie 81 b;17.00 - 17.50 € / m2;;;22.00 zł / m2;300.00 zł / place;;114 m2;60 months;15.60 %;existing;;12 230 m2;;1996;27 (ground floor included);535 m2;0;100;1 per 120 m2;True;False;True;True;True;True;False;True;False;True;True;True;True;True;True;True;215;http://www.remobile.pl/en/offices/warszawa-srodmiescie/central-tower-d-orco-tower,215#3a4bc864;http://www.remobile.pl/images/galeria/215/zrodlowy-1.png;
Centromor;lease;Gdańsk;;ul. Okopowa 7;40.00 - 55.00 zł / m2;;;14.00 zł / m2;270.00 zł / place;270.00 zł / place;;36 months;;existing;;5 400 m2;;2000;7 (ground floor included);250 - 300 m2;10;61;;False;False;True;True;True;True;True;True;False;True;True;True;False;True;True;False;740;http://www.remobile.pl/en/offices/gdansk/centromor,740#3a4bc864;http://www.remobile.pl/images/galeria/740/biuro-centromor-1org.jpg;
Centrum Alfa Białystok;lease;Białystok;;ul. Świętojańska 15;10.00 € / m2;;;2.00 € / m2;;;;;;existing;;1 320 m2;;;3 (ground floor included);660 m2;0;760;;False;True;True;False;True;True;True;False;False;True;True;True;False;True;False;False;993;http://www.remobile.pl/en/offices/bialystok/centrum-alfa-bialystok,993#3a4bc864;http://www.remobile.pl/images/galeria/993/biuro-centrum_alfa_bialystok-1org.jpg;
Centrum Biurowe Abrahama;lease;Gdańsk;;ul. Abrahama Antoniego 1;39.00 - 46.00 zł / m2;;;15.00 zł / m2;;300.00 zł / place;;;;existing;;6 242 m2;;;4 (ground floor included);;;48;;True;False;True;False;True;True;False;True;True;True;False;True;True;True;True;True;1633;http://www.remobile.pl/en/offices/gdansk/centrum-biurowe-abrahama,1633#3a4bc864;http://www.remobile.pl/images/galeria/1633/zrodlowy-1.jpg;
Centrum Biurowe Azbud;lease;Kraków;;al. Pokoju 78;11.00 € / m2;;;4.00 € / m2;25.00 € / place;50.00 € / place;50 m2;36 months;0.00 %;existing;;9 974 m2;;1999;6 (ground floor included);1 200 m2;370;0;1 per 30 m2;False;True;True;True;True;True;True;False;False;True;True;True;False;True;True;True;365;http://www.remobile.pl/en/offices/krakow/centrum-biurowe-azbud,365#3a4bc864;http://www.remobile.pl/images/galeria/365/zrodlowy-2.jpg;
Centrum Biurowe Bipromasz (Al.Solidarności 117);lease;Warszawa;srodmiescie;Aleja "Solidarności" 117;50.00 zł / m2;;;17.00 zł / m2;;;18 m2;;;existing;;7 162 m2;;1968;9 (ground floor included);;20;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1306;http://www.remobile.pl/en/offices/warszawa-srodmiescie/centrum-biurowe-bipromasz-alsolidarnosci-117,1306#3a4bc864;http://www.remobile.pl/images/galeria/1306/zrodlowy-1.png;
Centrum Biurowe Francuska;lease;Katowice;;ul. Francuska 34;13.00 € / m2;;;4.00 € / m2;;80.00 € / place;;60 months;5.00 %;existing;;21 500 m2;;6 2010;7 (ground floor included);1 630 m2;0;370;1 per 55 m2;False;True;False;True;True;True;True;False;False;True;False;True;False;True;True;False;615;http://www.remobile.pl/en/offices/katowice/centrum-biurowe-francuska,615#3a4bc864;http://www.remobile.pl/images/galeria/615/zrodlowy-1.jpg;
Centrum Biurowe Hossa;lease;Gdynia;;ul. Władysława IV 43;10.00 - 12.00 € / m2;;;3.20 € / m2;122.00 zł / place;75.00 € / place;;36 months;;existing;;6 900 m2;;2001;8 (ground floor included);1 200 m2;250;37;1 per 182 m2;False;False;True;True;True;True;True;True;False;True;True;False;False;True;False;False;553;http://www.remobile.pl/en/offices/gdynia/centrum-biurowe-hossa,553#3a4bc864;http://www.remobile.pl/images/galeria/553/biuro-centrum_biurowe_hossa-1org.jpg;
Centrum Biurowe Katowice;lease;Katowice;;ul. Mickiewicza Adama 29;60.00 zł / m2;;;;220.00 zł / place;300.00 zł / place;;12 months;;existing;;12 000 m2;;1981;20 (ground floor included);300 m2;300;28;;False;True;True;False;True;True;False;True;False;True;True;True;False;True;False;False;618;http://www.remobile.pl/en/offices/katowice/centrum-biurowe-katowice,618#3a4bc864;http://www.remobile.pl/images/galeria/618/biuro-centrum_biurowe_katowice-1org.jpg;
Centrum Biurowe Krucza (Krucza 16/22);lease;Warszawa;srodmiescie;ul. Krucza 16;60.00 - 65.00 zł / m2;230.00 zł / m2;;11.00 - 19.50 zł / m2;600.00 zł / place;700.00 zł / place;37 m2;;;existing;;6 000 m2;;;7 (ground floor included);;50;50;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;909;http://www.remobile.pl/en/offices/warszawa-srodmiescie/centrum-biurowe-krucza-krucza-1622,909#3a4bc864;http://www.remobile.pl/images/galeria/909/biuro-centrum_biurowe_krucza_krucza_1622-1org.jpg;
Centrum Biurowe Lubicz II;lease;Kraków;;ul. Lubicz 23 A;17.00 € / m2;;;15.90 zł / m2;80.00 € / place;100.00 € / place;200 m2;60 months;2.93 %;existing;;6 000 m2;;10 2009;7 (ground floor included);950 m2;73;244;1 per 86 m2;False;True;False;True;True;True;True;True;False;False;False;True;True;False;True;True;369;http://www.remobile.pl/en/offices/krakow/centrum-biurowe-lubicz-ii,369#3a4bc864;http://www.remobile.pl/images/galeria/369/biuro-centrum_biurowe_lubicz_ii-1org.jpg;
Centrum Biurowe MP 100;lease;Gdańsk;;ul. Marynarki Polskiej 100;34.00 - 39.00 zł / m2;;;11.00 zł / m2;;;;24 months;;existing;;5 000 m2;;;3 (ground floor included);;70;0;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1114;http://www.remobile.pl/en/offices/gdansk/centrum-biurowe-mp-100,1114#3a4bc864;http://www.remobile.pl/images/galeria/1114/biuro-centrum_biurowe_mp_100-1org.jpg;
Centrum Biurowe Neptun;lease;Gdańsk;;al. Grunwaldzka 107;15.00 - 16.00 € / m2;;;14.50 zł / m2;;80.00 € / place;75 m2;60 months;4.45 %;existing;;15 000 m2;;2 2014;19 (ground floor included);850 - 1 050 m2;0;159;1 per 98 m2;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;1003;http://www.remobile.pl/en/offices/gdansk/centrum-biurowe-neptun,1003#3a4bc864;http://www.remobile.pl/images/galeria/1003/biuro-centrum_biurowe_neptun-1org.jpg;
Centrum Biurowe Opolska;lease;Kraków;;ul. Mehoffera Józefa 10;42.00 - 55.00 zł / m2;;;15.00 zł / m2;150.00 zł / place;250.00 zł / place;;;;existing;;3 200 m2;;2009;6 (ground floor included);;30;34;;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;837;http://www.remobile.pl/en/offices/krakow/centrum-biurowe-opolska,837#3a4bc864;http://www.remobile.pl/images/galeria/837/biuro-centrum_biurowe_opolska-1org.jpg;
Centrum Biurowe Organika;lease;Warszawa;srodmiescie;ul. Żurawia 6;50.00 zł / m2;;;16.00 zł / m2;;;18 m2;;;existing;;;;12 2013;7 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1305;http://www.remobile.pl/en/offices/warszawa-srodmiescie/centrum-biurowe-organika,1305#3a4bc864;http://www.remobile.pl/images/galeria/1305/zrodlowy-1.jpg;
Centrum Biurowe Podwale;lease;Poznań;;ul. Małachowskiego Stanisława 10;42.00 zł / m2;;;15.00 zł / m2;;;;;6.50 %;existing;;13 500 m2;;12 2014;3 (ground floor included);;230;46;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1733;http://www.remobile.pl/en/offices/poznan/centrum-biurowe-podwale,1733#3a4bc864;http://www.remobile.pl/images/galeria/1733/zrodlowy-1.jpg;
Centrum Biurowe QBA;lease;Łódź;;ul. Gdańska 126;25.00 - 35.00 zł / m2;;;10.00 zł / m2;150.00 zł / place;0.00 zł / place;30 m2;4 months;0.00 %;existing;;3 500 m2;;2006;3 (ground floor included);400 m2;;;1 per 30 m2;False;True;True;False;False;True;True;True;False;True;False;False;False;True;True;False;2101;http://www.remobile.pl/en/offices/lodz/centrum-biurowe-qba,2101#3a4bc864;http://www.remobile.pl/images/galeria/2101/zrodlowy-1.png;
Centrum Biurowe Sobieskiego;lease;Katowice;;ul. Jana III Sobieskiego 2;38.00 - 39.00 zł / m2;;;14.00 zł / m2;150.00 zł / place;;;36 months;;under construction;;;;10 2015;5 (ground floor included);550 - 620 m2;;;;False;True;True;False;False;True;False;True;False;True;True;True;False;True;False;False;1813;http://www.remobile.pl/en/offices/katowice/centrum-biurowe-sobieskiego,1813#3a4bc864;http://www.remobile.pl/images/galeria/1813/zrodlowy-1.jpg;
Centrum Biurowe Targowa 35;lease;Łódź;;ul. Targowa 35;35.00 zł / m2;;;10.00 zł / m2;100.00 zł / place;0.00 zł / place;85 m2;36 months;6.00 %;existing;;8 500 m2;;I 2014;5 (ground floor included);1 700 m2;150;;1 per 130 m2;False;False;True;False;True;False;False;False;False;True;True;True;False;False;False;False;1490;http://www.remobile.pl/en/offices/lodz/centrum-biurowe-targowa-35,1490#3a4bc864;http://www.remobile.pl/images/galeria/1490/zrodlowy-1.jpg;
Centrum Biurowe Tetris II;lease;Katowice;;al. Roździeńskiego Walentego;;;;;;;;;;construction permit;;;;I 2016;6 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1627;http://www.remobile.pl/en/offices/katowice/centrum-biurowe-tetris-ii,1627#3a4bc864;http://www.remobile.pl/images/galeria/1627/zrodlowy-1.jpg;
Centrum Biurowe Zenit;lease;Łódź;;ul. Sienkiewicza Henryka 82;10.00 - 12.00 € / m2;;;17.00 zł / m2;120.00 - 150.00 zł / place;0.00 zł / place;58 m2;12 months;;existing;;4 400 m2;;4 2009;5 (ground floor included);780 m2;70;0;1 per 60 m2;False;False;True;True;True;True;True;True;False;True;True;True;True;True;True;True;516;http://www.remobile.pl/en/offices/lodz/centrum-biurowe-zenit,516#3a4bc864;http://www.remobile.pl/images/galeria/516/zrodlowy-2.jpg;
Centrum Biurowe Żurawia;lease;Warszawa;srodmiescie;ul. Żurawia 22;55.00 zł / m2;;;18.00 zł / m2;;;15 m2;;;existing;;;;;8 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1307;http://www.remobile.pl/en/offices/warszawa-srodmiescie/centrum-biurowe-zurawia,1307#3a4bc864;http://www.remobile.pl/images/galeria/1307/zrodlowy-1.jpg;
Centrum Biznesowe Faktoria;lease;Łódź;;ul. Dowborczyków 25;35.00 - 42.00 zł / m2;;;8.00 zł / m2;100.00 zł / place;0.00 zł / place;53 m2;12 months;10.00 %;existing;;3 190 m2;;2002;3 (ground floor included);200 - 450 m2;70;0;1 per 50 m2;False;True;True;True;True;True;True;True;False;True;True;True;True;True;True;False;492;http://www.remobile.pl/en/offices/lodz/centrum-biznesowe-faktoria,492#3a4bc864;http://www.remobile.pl/images/galeria/492/zrodlowy-1.jpg;
Centrum Biznesowe Mickiewicza 15;lease;Katowice;;ul. Mickiewicza Adama;29.00 - 38.00 zł / m2;;15.00 zł / m2;15.00 zł / m2;;;12 m2;;10.00 %;existing;;;;8 2015;5 (ground floor included);577 m2;30;;;False;False;True;False;False;True;False;True;False;True;True;True;False;True;False;False;1817;http://www.remobile.pl/en/offices/katowice/centrum-biznesowe-mickiewicza-15,1817#3a4bc864;http://www.remobile.pl/images/galeria/1817/zrodlowy-1.jpg;
Centrum Biznesowe Synergia;lease;Łódź;;al. Kościuszki Tadeusza 103;32.00 - 50.00 zł / m2;;;10.00 - 13.00 zł / m2;230.00 zł / place;;170 m2;36 months;;existing;;7 000 m2;;3 2009;5 (ground floor included);500 - 1 500 m2;130;0;;False;True;True;True;True;True;True;False;False;True;True;True;True;True;True;True;502;http://www.remobile.pl/en/offices/lodz/centrum-biznesowe-synergia,502#3a4bc864;http://www.remobile.pl/images/galeria/502/biuro-centrum_biznesowe_synergia-1org.jpg;
Centrum Biznesu Brama Bronowicka;lease;Kraków;;ul. Zapolskiej Gabrieli 44;12.10 - 12.80 € / m2;;;12.80 zł / m2;55.00 € / place;95.00 € / place;150 m2;36 months;5.00 %;existing;;4 216 m2;;2007;9 (ground floor included);350 m2;90;50;1 per 30 m2;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;370;http://www.remobile.pl/en/offices/krakow/centrum-biznesu-brama-bronowicka,370#3a4bc864;http://www.remobile.pl/images/galeria/370/biuro-centrum_biznesu_brama_bronowicka-1org.jpg;
Centrum Biznesu i Innowacji Copernicus;lease;Kraków;;al. Jana Pawła II 49 C;13.00 € / m2;;;3.00 € / m2;;;100 m2;36 months;12.00 %;existing;;4 340 m2;;2003;6 (ground floor included);860 m2;80;0;1 per 50 m2;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;371;http://www.remobile.pl/en/offices/krakow/centrum-biznesu-i-innowacji-copernicus,371#3a4bc864;http://www.remobile.pl/images/galeria/371/biuro-centrum_biznesu_i_innowacji_copernicus-1org.jpg;
Centrum Biznesu Magdalena;lease;Wrocław;;ul. Szewska 8;16.00 € / m2;;;3.50 € / m2;0.00 zł / place;200.00 € / place;200 m2;36 months;5.00 %;existing;;4 500 m2;;2000;6 (ground floor included);900 m2;0;30;1 per 100 m2;False;True;True;False;False;True;True;True;False;True;True;True;False;True;True;False;838;http://www.remobile.pl/en/offices/wroclaw/centrum-biznesu-magdalena,838#3a4bc864;http://www.remobile.pl/images/galeria/838/biuro-centrum_biznesu_magdalena-1org.jpg;
